"Date","AY","Fund_Code","Fund_Title","Fund_Title_Long","Fall_Original_Offers_Count","Fall_Original_Offers_Amount","Fall_Current_Offered_Count","Fall_Current_Offered_Amount","Fall_Offered_Count","Fall_Offered_Amount","Fall_Accepted_Count","Fall_Accepted_Amount","Fall_Original_Declined_Count","Fall_Declined_Amount","Fall_Cancelled_Count","Fall_Cancelled_Amount","Fall_Authorized_Count","Fall_Authorized_Amount","Fall_Paid_Count","Fall_Paid_Amount","Spring_Original_Offers_Count","Spring_Original_Offers_Amount","Spring_Current_Offered_Count","Spring_Current_Offered_Amount","Spring_Offered_Count","Spring_Offered_Amount","Spring_Accepted_Count","Spring_Accepted_Amount","Spring_Original_Declined_Count","Spring_Declined_Amount","Spring_Cancelled_Count","Spring_Cancelled_Amount","Spring_Authorized_Count","Spring_Authorized_Amount","Spring_Paid_Count","Spring_Paid_Amount","Summer_Original_Offers_Count","Summer_Original_Offers_Amount","Summer_Current_Offered_Count","Summer_Current_Offered_Amount","Summer_Offered_Count","Summer_Offered_Amount","Summer_Accepted_Count","Summer_Accepted_Amount","Summer_Original_Declined_Count","Summer_Declined_Amount","Summer_Cancelled_Count","Summer_Cancelled_Amount","Summer_Authorized_Count","Summer_Authorized_Amount","Summer_Paid_Count","Summer_Paid_Amount","Fund_Type","Fund_Source","Federal_Fund_ID","Fund_Cross_Reference","TOT_CURRENT_OFFERED_COUNT","TOT_CURRENT_OFFERED_AMOUNT","TOT_OFFERED_COUNT","TOT_OFFERED_AMOUNT","TOT_ACCEPTED_COUNT","TOT_ACCEPTED_AMOUNT","TOT_ORIGINAL_DECLINED_COUNT","TOT_DECLINED_AMOUNT","TOT_CANCELLED_COUNT","TOT_CANCELLED_AMOUNT","TOT_AUTHORIZED_COUNT","TOT_AUTHORIZED_AMOUNT","TOT_PAID_COUNT","TOT_PAID_AMOUNT"
"15-JUN-20","1819","400003","Outside Scholarship","Outside Scholarship",256,186398,253,133190,3,0,253,133190,0,0,3,0,0,0,139,133189,257,187015.21,254,217578.21,3,0,254,217578.21,0,0,3,5000,0,0,155,217578.21,16,0,16,14410,0,0,16,14410,0,0,0,0,0,0,11,14410,"Outside Scholarship","Other Funding Source","","",523,365178.21,6,0,523,365178.21,0,0,6,5000,0,0,305,365177.21
"15-JUN-20","1920","400003","Outside Scholarship","Outside Scholarship",242,169234,241,161384.22,1,0,241,161384.22,0,0,1,750,0,0,170,161384.22,242,169854.85,241,177454.63,1,0,241,177454.63,0,0,1,750,2,4750,130,172704.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",482,338838.85,2,0,482,338838.85,0,0,2,1500,2,4750,300,334088.85
"15-JUN-20","1819","400004","Outside Scholarship","Outside Scholarship",118,76918,118,54263,0,0,118,54263,0,0,0,0,0,0,58,54263,117,77291.63,117,94324.63,0,0,117,94324.63,0,0,0,0,0,0,69,94324.63,3,372,3,5244,0,0,3,5244,0,0,0,0,0,0,3,5244,"Outside Scholarship","Other Funding Source","","",238,153831.63,0,0,238,153831.63,0,0,0,0,0,0,130,153831.63
"15-JUN-20","1920","400004","Outside Scholarship","Outside Scholarship",110,81278,110,70666.5,0,0,110,70666.5,0,0,0,0,0,0,71,70666.5,109,80898.5,109,91510,0,0,109,91510,0,0,0,0,1,512,63,90998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",219,162176.5,0,0,219,162176.5,0,0,0,0,1,512,134,161664.5
"15-JUN-20","1819","400005","Outside Scholarship","Outside Scholarship",45,24026,45,20925,0,0,45,20925,0,0,0,0,0,0,27,20925,46,25024,46,28125,0,0,46,28125,0,0,0,0,0,0,25,28125,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",93,49050,0,0,93,49050,0,0,0,0,0,0,52,49050
"15-JUN-20","1920","400005","Outside Scholarship","Outside Scholarship",47,27376,47,28500,0,0,47,28500,0,0,0,0,0,0,30,28500,47,27374,47,26250,0,0,47,26250,0,0,0,0,1,725,23,25525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",94,54750,0,0,94,54750,0,0,0,0,1,725,53,54025
"15-JUN-20","1819","400006","Outside Scholarship","Outside Scholarship",22,11750,22,9300,0,0,22,9300,0,0,0,0,0,0,11,9300,22,11750,22,13200,0,0,22,13200,0,0,0,0,0,0,12,13200,1,0,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,"Outside Scholarship","Other Funding Source","","",45,23500,0,0,45,23500,0,0,0,0,0,0,24,23500
"15-JUN-20","1920","400006","Outside Scholarship","Outside Scholarship",23,14443,23,13285,0,0,23,13285,0,0,0,0,0,0,16,13285,23,14442,23,15600,0,0,23,15600,0,0,0,0,0,0,11,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",46,28885,0,0,46,28885,0,0,0,0,0,0,27,28885
"15-JUN-20","1819","400007","Outside Scholarship","Outside Scholarship",14,6938,14,6100,0,0,14,6100,0,0,0,0,0,0,8,6100,14,6937,14,7775,0,0,14,7775,0,0,0,0,0,0,9,7775,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",29,13875,0,0,29,13875,0,0,0,0,0,0,17,13875
"15-JUN-20","1920","400007","Outside Scholarship","Outside Scholarship",13,6525,13,8300,0,0,13,8300,0,0,0,0,0,0,9,8300,13,6525,13,4750,0,0,13,4750,0,0,0,0,0,0,6,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",26,13050,0,0,26,13050,0,0,0,0,0,0,15,13050
"15-JUN-20","1819","400008","Outside Scholarship","Outside Scholarship",8,6775,8,6400,0,0,8,6400,0,0,0,0,0,0,6,6400,8,6775,8,7150,0,0,8,7150,0,0,0,0,0,0,5,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",16,13550,0,0,16,13550,0,0,0,0,0,0,11,13550
"15-JUN-20","1920","400008","Outside Scholarship","Outside Scholarship",9,7875,9,3375,0,0,9,3375,0,0,0,0,0,0,4,3375,9,7875,9,12375,0,0,9,12375,0,0,0,0,0,0,7,12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",18,15750,0,0,18,15750,0,0,0,0,0,0,11,15750
"15-JUN-20","1819","400009","Outside Scholarship","Outside Scholarship",5,3663,5,2000,0,0,5,2000,0,0,0,0,0,0,2,2000,5,3662,5,5325,0,0,5,5325,0,0,0,0,0,0,4,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",10,7325,0,0,10,7325,0,0,0,0,0,0,6,7325
"15-JUN-20","1920","400009","Outside Scholarship","Outside Scholarship",3,1500,3,1000,0,0,3,1000,0,0,0,0,0,0,1,1000,3,1500,3,2000,0,0,3,2000,0,0,0,0,0,0,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",6,3000,0,0,6,3000,0,0,0,0,0,0,3,3000
"15-JUN-20","1819","400010","Outside Scholarship","Outside Scholarship",4,1375,3,0,1,0,3,0,0,0,1,500,0,0,0,0,4,1375,3,2250,1,0,3,2250,0,0,1,0,0,0,3,2250,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",7,2250,2,0,7,2250,0,0,2,500,0,0,3,2250
"15-JUN-20","1920","400010","Outside Scholarship","Outside Scholarship",1,500,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,1,500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",2,1000,0,0,2,1000,0,0,0,0,0,0,1,1000
"15-JUN-20","1819","400011","Outside Scholarship","Outside Scholarship",2,1688,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1687,2,3375,0,0,2,3375,0,0,0,0,0,0,2,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",4,3375,0,0,4,3375,0,0,0,0,0,0,2,3375
"15-JUN-20","1920","400011","Outside Scholarship","Outside Scholarship",2,251,2,501,0,0,2,501,0,0,0,0,0,0,2,501,2,251,2,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",4,502,0,0,4,502,0,0,0,0,1,1,2,501
"15-JUN-20","1920","400012","Outside Scholarship","Outside Scholarship",1,500,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,1,500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",2,1000,0,0,2,1000,0,0,0,0,0,0,1,1000
"15-JUN-20","1920","400013","Outside Scholarship","Outside Scholarship",1,500,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,1,500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",2,1000,0,0,2,1000,0,0,0,0,0,0,1,1000
"15-JUN-20","1920","400014","Outside Scholarship","Outside Scholarship",2,577,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,575,1,1150,0,0,1,1150,0,0,0,0,0,0,1,1150,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",4,1153,0,0,4,1153,0,0,0,0,0,0,1,1150
"15-JUN-20","1819","407037","Ty Cobb Educational Sch","Ty Cobb Educational Sch",20,31500,20,36000,0,0,20,36000,0,0,0,0,0,0,20,36000,17,25500,17,24000,0,0,17,24000,0,0,0,0,0,0,16,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",37,60000,0,0,37,60000,0,0,0,0,0,0,36,60000
"15-JUN-20","1920","407037","Ty Cobb Educational Sch","Ty Cobb Educational Sch",21,31000,21,32500,0,0,21,32500,0,0,0,0,0,0,21,32500,20,29500,20,29500,0,0,20,29500,0,0,0,0,0,0,19,28000,1,1000,1,1000,0,0,1,1000,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",42,63000,0,0,42,63000,0,0,0,0,0,0,40,60500
"15-JUN-20","1819","407114","Fuller Callaway Hatton Lovejoy","Fuller Callaway Hatton Lovejoy",14,15663,13,29806,1,0,13,29806,0,0,1,2250,0,0,13,29806,14,15663,13,0,1,0,13,0,0,0,1,0,0,0,0,0,1,730,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",27,29806,2,0,27,29806,0,0,2,2250,0,0,13,29806
"15-JUN-20","1920","407114","Fuller Callaway Hatton Lovejoy","Fuller Callaway Hatton Lovejoy",19,21064,19,42905,0,0,19,42905,0,0,0,0,0,0,19,42905,19,21064,19,40603,0,0,19,40603,0,0,0,0,0,0,18,40603,1,777,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",39,83508,0,0,39,83508,0,0,0,0,0,0,37,83508
"15-JUN-20","1819","407188","H and S Wetherbee Scholarship","H and S Wetherbee Scholarship",1,1000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,1,2000,0,0,1,2000,0,0,0,0,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",2,2000,0,0,2,2000,0,0,0,0,0,0,1,2000
"15-JUN-20","1920","407188","H and S Wetherbee Scholarship","H and S Wetherbee Scholarship",6,7250,6,10250,0,0,6,10250,0,0,0,0,0,0,6,10250,5,5250,5,4250,0,0,5,4250,0,0,0,0,0,0,4,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",11,14500,0,0,11,14500,0,0,0,0,0,0,10,14500
"15-JUN-20","1819","407300","Gates Millennium Scholarship","Gates Millennium Scholarship",31,123836,31,241911,0,0,31,241911,0,0,0,0,0,0,31,241911,31,116990,31,206607.5,0,0,31,206607.5,0,0,0,0,0,0,28,206607.5,3,25497,3,25497,0,0,3,25497,0,0,0,0,0,0,3,25497,"Outside Scholarship","Other Funding Source","","",65,474015.5,0,0,65,474015.5,0,0,0,0,0,0,62,474015.5
"15-JUN-20","1920","407300","Gates Millennium Scholarship","Gates Millennium Scholarship",21,98819,21,199412,0,0,21,199412,0,0,0,0,0,0,21,199412,21,113070,21,218689,0,0,21,218689,0,0,0,0,0,0,20,218689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",42,418101,0,0,42,418101,0,0,0,0,0,0,41,418101
"15-JUN-20","1819","40730S","Watson Brown Scholarship","Watson Brown Scholarship",76,76250,75,149500,1,0,75,149500,0,0,1,2000,0,0,74,149500,76,76250,75,143500,1,0,75,143500,0,0,1,0,0,0,71,143500,3,7500,3,5000,0,0,3,5000,0,0,0,0,0,0,2,5000,"Outside Scholarship","Other Funding Source","","",153,298000,2,0,153,298000,0,0,2,2000,0,0,147,298000
"15-JUN-20","1920","40730S","Watson Brown Scholarship","Watson Brown Scholarship",75,93750,75,177500,0,0,75,177500,0,0,0,0,0,0,70,177500,75,96250,75,170000,0,0,75,170000,0,0,0,0,0,0,68,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",150,347500,0,0,150,347500,0,0,0,0,0,0,138,347500
"15-JUN-20","1819","407367","Garden Club of GA Inc","Garden Club of GA Inc",25,30626,25,32876,0,0,25,32876,0,0,0,0,0,0,25,32876,24,29625,24,28375,0,0,24,28375,0,0,0,0,0,0,22,28375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",49,61251,0,0,49,61251,0,0,0,0,0,0,47,61251
"15-JUN-20","1920","407367","Garden Club of GA Inc","Garden Club of GA Inc",14,32000,14,39500,0,0,14,39500,0,0,0,0,0,0,14,39500,13,30500,13,24500,0,0,13,24500,0,0,0,0,0,0,10,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",27,64000,0,0,27,64000,0,0,0,0,0,0,24,64000
"15-JUN-20","1819","407385","ISTS Scholarship","ISTS Scholarship",126,147387,126,159361,0,0,126,159361,0,0,0,0,0,0,121,159361,127,150977.5,127,165610.5,0,0,127,165610.5,0,0,0,0,0,0,122,165610.5,2,1332,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",255,324971.5,0,0,255,324971.5,0,0,0,0,0,0,243,324971.5
"15-JUN-20","1920","407385","ISTS Scholarship","ISTS Scholarship",119,156871,119,179203.77,0,0,119,179203.77,0,0,0,0,0,0,117,179203.77,121,160364.77,121,166557,0,0,121,166557,0,0,0,0,0,0,107,165057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",240,345760.77,0,0,240,345760.77,0,0,0,0,0,0,224,344260.77
"15-JUN-20","1819","407386","Scholarship America","Scholarship America",329,364624,327,454896.5,2,0,327,454896.5,0,0,2,2500,0,0,319,454896.5,326,356369.5,324,418938,2,0,324,418938,0,0,2,500,0,0,292,418938,6,13070.5,5,7004.5,1,0,5,7004.5,0,0,1,2000,0,0,3,7004.5,"Outside Scholarship","Other Funding Source","","",656,880839,5,0,656,880839,0,0,5,5000,0,0,614,880839
"15-JUN-20","1920","407386","Scholarship America","Scholarship America",298,361141,296,458981,2,0,296,458981,0,0,2,2500,0,0,293,458981,295,354563.5,293,341065.5,2,0,293,341065.5,0,0,2,2500,1,2500,240,331265.5,2,1900,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",591,800046.5,4,0,591,800046.5,0,0,4,5000,1,2500,533,790246.5
"15-JUN-20","1819","407387","The Gates Scholarship","The Gates Scholarship",2,3320,2,3965,0,0,2,3965,0,0,0,0,0,0,1,3965,3,7558,3,11961,0,0,3,11961,0,0,0,0,0,0,3,11961,1,757,1,757,0,0,1,757,0,0,0,0,0,0,1,757,"Outside Scholarship","Other Funding Source","","",6,16683,0,0,6,16683,0,0,0,0,0,0,5,16683
"15-JUN-20","1920","407387","The Gates Scholarship","The Gates Scholarship",5,18989,5,40436,0,0,5,40436,0,0,0,0,0,0,5,40436,5,18987,5,19621,0,0,5,19621,0,0,0,0,0,0,4,19621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",10,60057,0,0,10,60057,0,0,0,0,0,0,9,60057
"15-JUN-20","1819","407388","UNCF Stem Scholarship","UNCF Stem Scholarship",3,1921,3,1342,0,0,3,1342,0,0,0,0,0,0,2,1342,3,1921,3,2500,0,0,3,2500,0,0,0,0,0,0,2,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",6,3842,0,0,6,3842,0,0,0,0,0,0,4,3842
"15-JUN-20","1920","407388","UNCF Stem Scholarship","UNCF Stem Scholarship",4,5000,4,8750,0,0,4,8750,0,0,0,0,0,0,4,8750,4,5000,4,8750,0,0,4,8750,0,0,0,0,0,0,4,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",8,17500,0,0,8,17500,0,0,0,0,0,0,8,17500
"15-JUN-20","1819","4073AF","Etowah Educ Fdn Sch","Etowah Educ Fdn Sch",25,15000,25,22500,0,0,25,22500,0,0,0,0,0,0,24,22500,25,15000,25,7500,0,0,25,7500,0,0,0,0,0,0,9,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",50,30000,0,0,50,30000,0,0,0,0,0,0,33,30000
"15-JUN-20","1920","4073AF","Etowah Educ Fdn Sch","Etowah Educ Fdn Sch",24,15000,24,23500,0,0,24,23500,0,0,0,0,0,0,24,23500,23,14500,23,6500,0,0,23,6500,0,0,0,0,0,0,7,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",47,30000,0,0,47,30000,0,0,0,0,0,0,31,30000
"15-JUN-20","1819","4073SS","R A Bowen Trust","R A Bowen Trust",16,8000,16,16000,0,0,16,16000,0,0,0,0,0,0,16,16000,15,7500,15,15000,0,0,15,15000,0,0,0,0,0,0,15,15000,1,1000,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,"Outside Scholarship","Other Funding Source","","",32,32000,0,0,32,32000,0,0,0,0,0,0,32,32000
"15-JUN-20","1920","4073SS","R A Bowen Trust","R A Bowen Trust",16,8000,16,16000,0,0,16,16000,0,0,0,0,0,0,16,16000,17,9000,17,16000,0,0,17,16000,0,0,0,0,0,0,16,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Outside Scholarship","Other Funding Source","","",33,32000,0,0,33,32000,0,0,0,0,0,0,32,32000
"15-JUN-20","1819","412222","In State Fee Waiver","In State Fee Waiver",4246,5631288,4211,18099061.16,35,0,4211,18099061.16,0,0,35,151969,0,0,0,0,4335,6007948,4297,18500528,38,0,4297,18500528,0,0,38,168953,0,0,0,0,152,499076.5,152,501677.5,0,0,152,501677.5,0,0,0,0,0,0,0,0,"Waiver","UGA Funding Source","","",8660,37101266.66,73,0,8660,37101266.66,0,0,73,320922,0,0,0,0
"15-JUN-20","1920","412222","In State Fee Waiver","In State Fee Waiver",5191,5119261,5170,22791785,21,0,5170,22791785,0,0,21,89768,0,0,0,0,5217,5289388,5197,23130887,20,4540,5197,23126347,0,0,20,89768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waiver","UGA Funding Source","","",10367,45922672,41,4540,10367,45918132,0,0,41,179536,0,0,0,0
"15-JUN-20","1819","413333","Student Fee Waiver","Student Fee Waiver",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Waiver","UGA Funding Source","","",1,1,0,0,1,1,0,0,0,0,0,0,0,0
"15-JUN-20","1920","413333","Student Fee Waiver","Student Fee Waiver",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Waiver","UGA Funding Source","","",1,1,0,0,1,1,0,0,0,0,0,0,0,0
"15-JUN-20","1819","438100","Tucker Family Need Based Sch","Tucker Family Need Based Sch",2,3000,2,3000,0,0,2,3000,0,0,0,0,0,0,2,3000,1,1000,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",3,4000,0,0,3,4000,0,0,0,0,0,0,3,4000
"15-JUN-20","1920","438100","Tucker Family Need Based Sch","Tucker Family Need Based Sch",1,1000,1,1400,0,0,1,1400,0,0,0,0,0,0,1,1400,1,1000,1,1400,0,0,1,1400,0,0,0,0,0,0,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",2,2800,0,0,2,2800,0,0,0,0,0,0,2,2800
"15-JUN-20","1819","438800","Russ Family Scholarship","Russ Family Scholarship",1,594,1,594,0,0,1,594,0,0,0,0,0,0,1,594,1,594,1,594,0,0,1,594,0,0,0,0,0,0,1,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",2,1188,0,0,2,1188,0,0,0,0,0,0,2,1188
"15-JUN-20","1920","438800","Russ Family Scholarship","Russ Family Scholarship",1,943,1,943,0,0,1,943,0,0,0,0,0,0,1,943,1,943,1,943,0,0,1,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",2,1886,0,0,2,1886,0,0,0,0,0,0,1,943
"15-JUN-20","1819","43ACC2","Georgia Access Award 2","Georgia Access Award",964,486749,867,418489,97,0,867,418489,0,0,97,33773,0,0,860,418489,875,436998,775,342355,100,0,775,342355,0,0,100,37272,0,0,704,342355,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",1645,760844,197,0,1645,760844,0,0,197,71045,0,0,1564,760844
"15-JUN-20","1920","43ACC2","Georgia Access Award 2","Georgia Access Award",611,311113,599,294087,12,0,599,294087,2,5990,12,4777,0,0,580,289588,593,292758,581,273458,12,0,581,273458,1,500,12,4276,0,0,511,251070,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",1180,567545,25,0,1180,567545,3,6490,25,9053,0,0,1091,540658
"15-JUN-20","2021","43ACC2","Georgia Access Award 2","Georgia Access Award",87,43500,87,44750,0,0,87,44750,0,0,0,0,0,0,0,0,87,43500,87,44750,0,0,87,44750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",174,89500,0,0,174,89500,0,0,0,0,0,0,0,0
"15-JUN-20","1819","43ACCS","Georgia Access Award","Georgia Access Award",407,594536,367,522909,40,0,367,522909,0,0,40,53737,0,0,368,522909,417,610283,372,504169,45,0,372,504169,0,0,45,59736,0,0,355,504169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",739,1027078,85,0,739,1027078,0,0,85,113473,0,0,723,1027078
"15-JUN-20","1920","43ACCS","Georgia Access Award","Georgia Access Award",521,758619,482,699035,39,0,482,699035,0,0,39,42671,0,0,397,547292,520,754335,483,693447,37,0,483,693447,1,1000,37,42446,0,0,363,524776,4,555,4,555,0,0,4,555,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",969,1393037,76,0,969,1393037,1,1000,76,85117,0,0,760,1072068
"15-JUN-20","2021","43ACCS","Georgia Access Award","Georgia Access Award",138,193505,138,193505,0,0,138,193505,0,0,0,0,0,0,0,0,138,193504,138,193504,0,0,138,193504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",276,387009,0,0,276,387009,0,0,0,0,0,0,0,0
"15-JUN-20","1819","43ACPH","Georgia Access Waltman","Georgia Access (CPH)",1,2232,0,0,1,0,0,0,0,0,1,2232,0,0,1,0,2,4462,1,2231,1,0,1,2231,0,0,1,2231,0,0,2,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","N1",1,2231,2,0,1,2231,0,0,2,4463,0,0,3,2231
"15-JUN-20","1819","43GASU","Georgia Success Award","Georgia Success Award",110,87220,79,113545,31,0,79,113545,0,0,31,18000,0,0,102,113545,111,88720,78,105448,33,0,78,105448,0,0,33,23500,0,0,97,105448,27,0,2,0,25,0,2,0,0,0,25,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",159,218993,89,0,159,218993,0,0,89,41500,0,0,199,218993
"15-JUN-20","1920","43GASU","Georgia Success Award","Georgia Success Award",91,67515,77,107077,14,0,77,107077,0,0,14,15064,0,0,72,105577,92,70514,77,112370,15,0,77,112370,0,0,15,15063,0,0,72,107870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",154,219447,29,0,154,219447,0,0,29,30127,0,0,144,213447
"15-JUN-20","2021","43GASU","Georgia Success Award","Georgia Success Award",38,56489,37,54989,1,0,37,54989,0,0,1,0,0,0,0,0,37,54988,36,53488,1,0,36,53488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",73,108477,2,0,73,108477,0,0,2,0,0,0,0,0
"15-JUN-20","1920","43GSU2","Georgia Success Award","Georgia Success Award",27,63500,24,58627,3,0,24,58627,0,0,3,5000,0,0,24,58627,29,68500,26,59840,3,0,26,59840,0,0,3,7500,0,0,23,57340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",50,118467,6,0,50,118467,0,0,6,12500,0,0,47,115967
"15-JUN-20","2021","43GSU2","Georgia Success Award","Georgia Success Award",21,52500,20,50000,1,0,20,50000,0,0,1,0,0,0,0,0,21,52500,20,50000,1,0,20,50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",40,100000,2,0,40,100000,0,0,2,0,0,0,0,0
"15-JUN-20","1819","43LPW1","Lettie Pate Whitehead Sch","Lettie Pate Whitehead Sc",64,94996,61,89959,3,0,61,89959,0,0,3,3301,0,0,62,89959,64,94995,61,84437,3,0,61,84437,0,0,3,1500,0,0,59,84437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UGA Scholarship","UGA Funding Source","","O1",122,174396,6,0,122,174396,0,0,6,4801,0,0,121,174396
